B01001_001E,B19013_001E,NAME,state,county
16046,58010,"Moniteau County, Missouri",29,135
16663,33859,"Pemiscot County, Missouri",29,155
42355,46157,"Pettis County, Missouri",29,159
8217,34265,"Shannon County, Missouri",29,203
24878,47740,"Randolph County, Missouri",29,175
30027,36380,"Dunklin County, Missouri",29,069
103191,57214,"Franklin County, Missouri",29,071
10058,52700,"Howard County, Missouri",29,089
696216,55134,"Jackson County, Missouri",29,095
25201,47171,"Miller County, Missouri",29,131
4781,42849,"Putnam County, Missouri",29,171
55114,46031,"Taney County, Missouri",29,213
88460,51916,"Buchanan County, Missouri",29,021
9039,49839,"Caldwell County, Missouri",29,025
17691,36297,"Radford city, Virginia",51,750
27897,58818,"Winchester city, Virginia",51,840
32673,46073,"Accomack County, Virginia",51,001
5110,55708,"Craig County, Virginia",51,045
15704,51521,"Floyd County, Virginia",51,063
16772,54520,"Giles County, Virginia",51,071
15742,36544,"Grayson County, Virginia",51,077
15433,45535,"Nottoway County, Virginia",51,135
7378,74284,"Rappahannock County, Virginia",51,157
7014,57198,"Charles City County, Virginia",51,036
51101,77935,"Culpeper County, Virginia",51,047
28485,60346,"Dinwiddie County, Virginia",51,053
19519,67398,"Greene County, Virginia",51,079
105537,89390,"Hanover County, Virginia",51,085
12282,44303,"Lunenburg County, Virginia",51,111
36010,71548,"Orange County, Virginia",51,137
5442,27063,"Emporia city, Virginia",51,595
28844,49364,"Wythe County, Virginia",51,197
239982,78640,"Chesapeake city, Virginia",51,550
53273,46679,"Harrisonburg city, Virginia",51,660
107405,79880,"Albemarle County, Virginia",51,003
78376,64199,"Bedford County, Virginia",51,019
17059,49025,"Buckingham County, Virginia",51,029
38486,38888,"Wise County, Virginia",51,195
5598,40655,"Covington city, Virginia",51,580
95097,52175,"Portsmouth city, Virginia",51,740
450201,76610,"Virginia Beach city, Virginia",51,810
15157,47673,"Alleghany County, Virginia",51,005
6517,33575,"Galax city, Virginia",51,640
17751,53853,"Westmoreland County, Virginia",51,193
12190,62632,"Northumberland County, Virginia",51,133
34182,53866,"Pulaski County, Virginia",51,155
39492,69116,"Warren County, Virginia",51,187
41070,37203,"Danville city, Virginia",51,590
28622,65641,"Fredericksburg city, Virginia",51,630
31775,52888,"Amherst County, Virginia",51,009
4307,49738,"Bath County, Virginia",51,017
22456,39030,"Hopewell city, Virginia",51,670
179673,53215,"Newport News city, Virginia",51,700
86415,78002,"Frederick County, Virginia",51,069
80569,46409,"Lynchburg city, Virginia",51,680
67982,92069,"York County, Virginia",51,199
12852,34371,"Martinsville city, Virginia",51,690
14831,64313,"Nelson County, Virginia",51,125
61256,47690,"Pittsylvania County, Virginia",51,143
6484,32455,"Buena Vista city, Virginia",51,530
14128,127610,"Falls Church city, Virginia",51,610
31362,38679,"Petersburg city, Virginia",51,730
12090,97118,"Poquoson city, Virginia",51,735
23531,116979,"Fairfax city, Virginia",51,600
22140,45011,"Waynesboro city, Virginia",51,820
99229,44230,"Roanoke city, Virginia",51,770
90093,74884,"Suffolk city, Virginia",51,800
244601,51590,"Norfolk city, Virginia",51,710
12953,57946,"Amelia County, Virginia",51,007
343551,82599,"Chesterfield County, Virginia",51,041
1145862,124831,"Fairfax County, Virginia",51,059
41842,47240,"Okanogan County, Washington",53,047
45897,56004,"Kittitas County, Washington",53,037
103597,69433,"Cass County, Missouri",29,037
20500,62701,"Clinton County, Missouri",29,049
16617,43542,"Dallas County, Missouri",29,059
9404,34182,"Hickory County, Missouri",29,085
56477,64196,"Lincoln County, Missouri",29,113
8629,43966,"Monroe County, Missouri",29,137
58180,50813,"Newton County, Missouri",29,145
18455,46385,"Pike County, Missouri",29,163
394290,84978,"St. Charles County, Missouri",29,183
78491,53732,"Cape Girardeau County, Missouri",29,031
55209,50351,"Coffee County, Tennessee",47,031
40164,60711,"Fayette County, Tennessee",47,047
6587,30136,"Hancock County, Tennessee",47,067
56611,41924,"Hawkins County, Tennessee",47,073
17753,36004,"Johnson County, Tennessee",47,091
33924,49485,"Lincoln County, Tennessee",47,103
23842,37430,"Macon County, Tennessee",47,111
6378,57708,"Moore County, Tennessee",47,127
70280,63307,"Robertson County, Tennessee",47,147
41725,51585,"Franklin County, Tennessee",47,051
129927,56667,"Blount County, Tennessee",47,009
40181,61913,"Cheatham County, Tennessee",47,021
56433,38092,"Carter County, Tennessee",47,019
23101,44064,"Grainger County, Tennessee",47,057
29285,49614,"Giles County, Tennessee",47,055
25989,39896,"Lauderdale County, Tennessee",47,097
43390,43614,"Lawrence County, Tennessee",47,099
97625,48161,"Madison County, Tennessee",47,113
28538,49432,"Marion County, Tennessee",47,115
22068,37197,"Overton County, Tennessee",47,133
5079,39554,"Pickett County, Tennessee",47,137
16693,41427,"Wayne County, Tennessee",47,181
225389,112962,"Williamson County, Tennessee",47,187
48292,50415,"Bedford County, Tennessee",47,003
68834,42595,"Greene County, Tennessee",47,059
59216,45958,"Cumberland County, Tennessee",47,035
5760,42724,"Van Buren County, Tennessee",47,175
31732,36835,"Claiborne County, Tennessee",47,025
24813,43596,"Hickman County, Tennessee",47,081
18435,45667,"Humphreys County, Tennessee",47,085
77447,44259,"Putnam County, Tennessee",47,141
97068,49610,"Sevier County, Tennessee",47,155
13427,45809,"Stewart County, Tennessee",47,161
17190,51946,"Chester County, Tennessee",47,023
11686,42031,"Decatur County, Tennessee",47,039
11682,35207,"Jackson County, Tennessee",47,087
25844,39161,"McNairy County, Tennessee",47,109
53075,53367,"Roane County, Tennessee",47,145
105749,51331,"Bradley County, Tennessee",47,011
64132,43619,"Hamblen County, Tennessee",47,063
19488,44671,"Union County, Tennessee",47,173
25715,40682,"Hardin County, Tennessee",47,071
52680,53076,"Dickson County, Tennessee",47,043
21545,41333,"Morgan County, Tennessee",47,129
46064,42429,"Monroe County, Tennessee",47,123
32284,40502,"Henry County, Tennessee",47,079
14399,44717,"Crockett County, Tennessee",47,033
7401,35191,"Lake County, Tennessee",47,095
461104,57470,"Knox County, Tennessee",47,093
197518,69023,"Benton County, Washington",53,005
473252,75253,"Clark County, Washington",53,011
